62.77466,38.18591,68.25235,28.18866,-128.3683,107.8937,51.36263,123.0188,39.05399,-712.355,103.7464,113.4863,28.51012,76.24979
79.65774,41.83047,96.72844,55.32416,-135.2865,105.365,54.99685,103.1194,13.34726,-730.1129,89.33464,108.9779,40.20534,76.51213
95.68568,46.27912,107.1309,61.56964,-127.6427,101.4963,55.9496,102.0709,14.47396,-769.288,88.27274,106.0176,51.86658,66.11765
80.03816,52.8896,87.33464,44.75872,-106.2813,90.30671,60.95708,114.2732,28.87116,-763.1331,86.84203,96.95504,62.23743,63.95059
74.43912,73.73604,78.04913,42.04657,-110.6925,104.2974,84.28252,123.6833,36.08336,-753.0173,70.55118,69.14518,51.18388,56.21223
73.13954,84.63448,74.03915,49.10546,-101.1592,98.28556,96.37339,127.1351,36.16454,-733.4342,63.00696,50.91223,44.5242,37.27288
74.63268,87.70743,73.65102,65.00683,-44.0512,61.62571,94.60133,94.56381,16.80284,-767.4131,67.63485,52.6436,71.76785,50.82647
78.80775,73.29561,67.06738,53.37779,69.91479,31.92888,87.9789,73.76054,-2.549309,-766.3209,56.82105,47.97355,72.74696,55.19709
68.78778,47.97179,67.88242,40.58127,186.0298,3.84039,65.36816,77.91944,-15.04313,-771.5573,53.41188,53.20492,72.72818,48.87442
60.35429,57.71182,53.40607,35.75927,307.2223,3.22175,65.17467,55.80457,-20.53403,-792.7354,33.51318,29.4603,62.82049,48.82084
65.12963,49.41639,66.97736,41.3514,332.9791,-6.346143,52.74349,54.74807,-31.07765,-808.0924,31.43021,34.79567,63.89008,52.05492
82.24895,17.94804,79.60477,46.97156,296.1046,-21.38075,48.22586,61.06628,-44.1624,-835.4607,49.16889,65.7211,88.83153,65.11221
98.53633,9.032558,78.71716,43.2053,311.6212,-36.00148,38.52994,2.714375,-54.21025,-780.4728,49.13859,52.93085,107.5593,78.69897
84.21981,14.26564,73.187,36.61909,381.4062,-25.14859,36.9005,43.75708,-49.89179,-865.7308,33.81274,60.69831,92.37688,83.52785
66.80746,18.38918,48.4561,25.71283,408.5474,-16.31701,36.51299,1.565611,-44.92307,-757.6349,14.45183,36.361,98.67206,63.39859
81.44644,51.32899,69.08921,80.43503,408.3661,26.85756,78.05595,-23.03096,-39.71192,-1022.615,50.11167,27.73438,156.4903,55.44278
-99.78089,-89.97478,-112.1855,-55.01352,321.1505,-149.3103,-52.60232,-226.15,-79.88821,1115.08,-166.5466,-208.0617,-33.37293,-163.3439
-201.1986,-179.4772,-217.8839,-160.2275,214.5946,-267.4704,-156.1286,-364.8001,-98.53579,2495.428,-297.0378,-344.1315,-153.702,-269.4291
-148.19,-149.6627,-170.5917,-133.6368,214.4476,-218.0451,-123.8724,-279.9545,-86.7217,1889.097,-249.0644,-263.6013,-100.9887,-179.216
-141.6798,-160.3162,-159.8484,-142.1057,171.9496,-219.0084,-141.8,-272.9995,-86.28836,1923.741,-242.9055,-248.4332,-115.9237,-164.3819
-106.7804,-142.1344,-140.24,-130.6922,102.2568,-189.2116,-122.4968,-226.132,-60.77804,1677.88,-202.5294,-221.4694,-103.7631,-133.9096
-98.21254,-158.1279,-138.8196,-120.754,97.06291,-201.2022,-146.8386,-246.3948,-63.02706,1625.873,-191.3686,-201.2433,-66.52087,-90.42702
-89.29964,-141.6244,-127.8505,-115.0185,105.8821,-187.7004,-154.4566,-211.4082,-38.05427,1414.222,-162.9346,-172.0659,-47.63944,-72.05145
-96.70204,-113.1252,-132.185,-118.2303,108.5989,-162.7323,-123.3033,-167.969,-23.26627,1337.736,-171.4659,-183.0994,-63.87978,-90.37643
-79.26917,-103.0123,-109.0219,-109.1325,103.2008,-158.4852,-115.027,-159.5066,-30.4269,1198.146,-158.614,-167.1735,-50.87991,-60.79777
-69.29442,-105.4154,-96.28198,-110.1189,84.63579,-153.282,-115.7948,-121.1745,-26.08505,1078.875,-142.1508,-134.4043,-49.02422,-40.48388
-73.63865,-104.5717,-95.79005,-96.54681,99.12938,-148.1053,-131.6427,-118.9575,-22.1543,969.0567,-130.1563,-111.1571,-29.58616,-5.879609
-77.78664,-84.17308,-103.6897,-93.123,113.8671,-138.5156,-121.0836,-120.4589,-16.51755,881.0962,-129.9647,-103.2448,-14.2774,7.871643
-80.60777,-75.79538,-101.8227,-81.10065,116.471,-121.1744,-111.9878,-82.79742,-10.97359,789.3287,-127.7883,-86.1986,-23.99296,-1.560213
-68.88711,-76.82382,-89.92187,-60.80738,122.966,-109.1392,-124.0489,-69.27744,-3.628219,709.5394,-117.2996,-79.23499,-28.81036,-4.626651
-66.30695,-66.1507,-85.36707,-41.99052,136.3994,-100.0185,-117.8676,-58.95938,-1.338071,623.3424,-110.7616,-74.24325,-26.62809,-10.11026
-78.35101,-47.97793,-101.9935,-37.42919,168.6276,-81.01756,-107.1931,-71.94405,10.64744,549.3352,-102.715,-74.49375,-14.15382,-11.34141
-27.15204,-27.64365,-70.9892,-17.65868,118.7907,-60.33474,-81.52425,-37.5107,12.02156,477.2707,-125.1432,-88.42337,-30.47208,-41.23107
17.05595,-1.130625,-29.32339,13.79073,23.96652,-40.12905,-50.23446,-9.808144,-0.6179671,425.3289,-139.6169,-88.90908,-54.00991,-66.36263
-7.356758,5.935515,-43.39296,23.55576,47.20932,-15.3175,-37.53173,-3.604323,16.53489,371.2366,-114.7198,-94.75109,-54.9557,-92.8422
-19.68843,4.053565,-50.10438,29.53243,50.80817,-7.69066,-27.48236,13.78589,20.99511,300.392,-97.78121,-80.60573,-44.5045,-91.70987
-21.24342,26.89483,-58.00319,46.39258,-61.62759,4.108275,-2.532316,26.70287,32.13974,248.838,-86.85495,-60.54323,-16.28333,-77.98825
-29.0154,58.19706,-41.77319,57.65455,-99.28339,30.21527,28.24471,28.82965,28.91594,180.7251,-85.28234,-64.49585,-8.623898,-84.30812
-49.54619,63.0103,-5.700371,56.88868,-91.26614,34.80771,32.13197,24.60965,4.69414,124.0365,-62.50105,-39.36592,-9.871572,-81.92766
-68.71156,61.30877,-13.25014,64.77364,-102.1175,35.39178,35.86024,48.87897,13.77126,85.18227,-31.30432,-28.56715,-19.77079,-81.44543
