Time(ms),Zone,Speed(M/s),ID,Status,Step,Yaw,Pitch,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,NearestCarId,NearestCarType,NearestCarDistance,NearestCar_Speed,NearestCarPos_X,NearestCarPos_Y,NearestCarPos_Z
43.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
43.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
43.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
43.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
44.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
45.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
46.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
47.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
48.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
49.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
50.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
51.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
52.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
53.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
54.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
55.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
56.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
57.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
58.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
59.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
60.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
61.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
62.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
63.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
64.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.1,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.2,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.3,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.4,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.5,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.6,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.7,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.8,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
65.9,Unknown,0,033_04Jul2026_1601,Stop,0,331.52,0,0,0,0,,,0.03,0,-0.02,1.03,0.02
