Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
22.3,032_04Jul2026_1554,-2.044747,1.777704,-1.190818,Plane,21.50209,None,Plane,3.574633,3.347642,3.461138,60.52532,180,0,FALSE,,,0,13.05,0,0,0
22.4,032_04Jul2026_1554,-2.0437,1.775541,-1.203161,Plane,21.60124,None,Plane,3.574633,3.347642,3.461138,38.61204,180,0,FALSE,,,0,11.56,0,0,0
22.5,032_04Jul2026_1554,-2.041566,1.774523,-1.21622,Plane,21.70244,None,Plane,3.574633,3.347642,3.461138,29.31652,180,0,FALSE,,,0,11.17,0,0,0
22.6,032_04Jul2026_1554,-2.038923,1.774923,-1.228719,Plane,21.80153,None,Plane,3.574633,3.163257,3.368945,21.72101,180,0,FALSE,,,0,11.15,0,0,0
22.7,032_04Jul2026_1554,-2.035435,1.77456,-1.240251,Plane,21.90521,None,Plane,3.574633,3.163257,3.368945,27.61833,180,0,FALSE,,,0,9.33,0,0,0
22.8,032_04Jul2026_1554,-2.031841,1.775557,-1.248155,Plane,22.00466,None,Plane,3.574633,3.163257,3.368945,13.14878,180,0,FALSE,,,0,8.5,0,0,0
22.9,032_04Jul2026_1554,-2.026691,1.777595,-1.253984,Plane,22.10492,None,Plane,3.574633,3.163257,3.368945,7.978355,180,0,FALSE,,,0,8.24,0,0,0
23,032_04Jul2026_1554,-2.021563,1.778783,-1.257402,Plane,22.20494,None,Plane,3.574633,3.163257,3.368945,39.20077,180,0,FALSE,,,0,5.94,0,0,0
23.1,032_04Jul2026_1554,-2.017664,1.77866,-1.255962,Plane,22.30486,None,Plane,3.76202,3.163257,3.462639,16.40518,180,0,FALSE,,,0,5.49,0,0,0
23.2,032_04Jul2026_1554,-2.013114,1.778275,-1.249159,Plane,22.40521,None,Plane,3.76202,3.163257,3.462639,11.55491,180,0,FALSE,,,0,5.37,0,0,0
23.3,032_04Jul2026_1554,-2.00696,1.778057,-1.241855,Plane,22.50503,None,Plane,3.76202,3.163257,3.462639,6.720324,180,0,FALSE,,,0,5.42,0,0,0
23.4,032_04Jul2026_1554,-2.001594,1.781779,-1.238869,Plane,22.60496,None,Plane,3.76202,3.163257,3.462639,3.092216,180,0,FALSE,,,0,5.52,0,0,0
23.5,032_04Jul2026_1554,-1.997532,1.783204,-1.237813,Plane,22.70475,None,Plane,3.76202,3.163257,3.462639,20.67979,180,0,FALSE,,,0,5.21,0,0,0
23.6,032_04Jul2026_1554,-1.994169,1.782643,-1.240188,Plane,22.79661,None,Plane,3.76202,3.078866,3.420443,27.54424,180,0,FALSE,,,0,5.21,0,0,0
23.7,032_04Jul2026_1554,-1.985418,1.780746,-1.249133,Plane,22.89717,None,Plane,3.76202,3.078866,3.420443,68.75864,180,0,FALSE,,,0,9.18,0,0,0
23.8,032_04Jul2026_1554,-1.975388,1.779833,-1.258597,Plane,22.99685,None,Plane,3.76202,3.078866,3.420443,210.9698,180,0,FALSE,,,0,28.34,0,0,0
23.9,032_04Jul2026_1554,-1.961274,1.780045,-1.271182,Plane,23.09685,None,Plane,3.76202,3.078866,3.420443,93.86214,180,0,FALSE,,,0,10.66,0,0,0
24,032_04Jul2026_1554,-1.945786,1.780974,-1.283395,Plane,23.19728,None,Plane,3.76202,3.078866,3.420443,45.2691,180,0,FALSE,,,0,8.9,0,0,0
24.1,032_04Jul2026_1554,-1.930891,1.781869,-1.293915,Plane,23.2968,None,Plane,3.717394,3.078866,3.39813,18.25881,180,0,FALSE,,,0,7.76,0,0,0
24.2,032_04Jul2026_1554,-1.91594,1.783434,-1.302242,Plane,23.39694,None,Plane,3.717394,3.078866,3.39813,26.43933,180,0,FALSE,,,0,7.39,0,0,0
24.3,032_04Jul2026_1554,-1.898606,1.786427,-1.310537,Plane,23.49898,None,Plane,3.717394,3.078866,3.39813,136.6905,180,0,FALSE,,,0,9.48,0,0,0
24.4,032_04Jul2026_1554,-1.879457,1.788457,-1.315914,Plane,23.59671,None,Plane,3.717394,3.078866,3.39813,74.22634,180,0,FALSE,,,0,10.19,0,0,0
24.5,032_04Jul2026_1554,-1.863663,1.78962,-1.318497,Plane,23.6967,None,Plane,3.717394,3.078866,3.39813,8.763537,180,0,FALSE,,,0,10.72,0,0,0
24.6,032_04Jul2026_1554,-1.847701,1.789547,-1.319664,Plane,23.79701,None,Plane,3.717394,2.976624,3.347009,1.449216,180,0,FALSE,,,0,12.09,0,0,0
24.7,032_04Jul2026_1554,-1.833674,1.786414,-1.318921,Plane,23.89728,None,Plane,3.717394,2.976624,3.347009,80.12988,180,0,FALSE,,,0,12.58,0,0,0
24.8,032_04Jul2026_1554,-1.824278,1.784034,-1.318527,Plane,23.99724,None,Plane,3.717394,2.976624,3.347009,14.34792,180,0,FALSE,,,0,12.56,0,0,0
24.9,032_04Jul2026_1554,-1.821696,1.783896,-1.319235,Plane,24.10048,None,Plane,3.717394,2.976624,3.347009,11.51838,180,0,FALSE,,,0,12.67,0,0,0
25,032_04Jul2026_1554,-1.821991,1.784854,-1.322151,Plane,24.20039,None,Plane,3.717394,2.976624,3.347009,16.33282,180,0,FALSE,,,0,13.53,0,0,0
25.1,032_04Jul2026_1554,-1.821368,1.784455,-1.324072,Plane,24.30066,None,Plane,3.46435,2.976624,3.220487,9.272653,180,0,FALSE,,,0,13.81,0,0,0
25.2,032_04Jul2026_1554,-1.821688,1.783911,-1.32727,Plane,24.40071,None,Plane,3.46435,2.976624,3.220487,10.51016,180,0,FALSE,,,0,13.25,0,0,0
25.3,032_04Jul2026_1554,-1.825765,1.784123,-1.331501,Plane,24.5004,None,Plane,3.46435,2.976624,3.220487,19.63846,180,0,FALSE,,,0,13.18,0,0,0
25.4,032_04Jul2026_1554,-1.83374,1.783133,-1.335669,Plane,24.60062,None,Plane,3.46435,2.976624,3.220487,46.50008,180,0,FALSE,,,0,12.8,0,0,0
25.5,032_04Jul2026_1554,-1.845553,1.782257,-1.33896,Plane,24.7004,None,Plane,3.46435,2.976624,3.220487,118.5345,180,0,FALSE,,,0,10.76,0,0,0
25.6,032_04Jul2026_1554,-1.86202,1.782034,-1.340641,Plane,24.80019,None,Plane,3.46435,3.204112,3.33423,37.25815,180,0,FALSE,,,0,10.27,0,0,0
25.7,032_04Jul2026_1554,-1.879555,1.781975,-1.339972,Plane,24.90046,None,Plane,3.46435,3.204112,3.33423,13.01433,180,0,FALSE,,,0,11.22,0,0,0
25.8,032_04Jul2026_1554,-1.898227,1.782641,-1.336364,Plane,25.00043,None,Plane,3.46435,3.204112,3.33423,56.39625,180,0,FALSE,,,0,12.26,0,0,0
25.9,032_04Jul2026_1554,-1.91874,1.782218,-1.330371,Plane,25.10055,None,Plane,3.46435,3.204112,3.33423,166.2999,180,0,FALSE,,,0,12.86,0,0,0
26,032_04Jul2026_1554,-1.940272,1.78189,-1.32233,Plane,25.2004,None,Plane,3.46435,3.204112,3.33423,55.48352,180,0,FALSE,,,0,10.66,0,0,0
26.1,032_04Jul2026_1554,-1.962496,1.781493,-1.311192,Plane,25.30047,None,Plane,3.907274,3.204112,3.555693,17.87582,180,0,FALSE,,,0,11.04,0,0,0
26.2,032_04Jul2026_1554,-1.983205,1.78095,-1.297546,Plane,25.40025,None,Plane,3.907274,3.204112,3.555693,92.6524,180,0,FALSE,,,0,10.98,0,0,0
26.3,032_04Jul2026_1554,-2.001922,1.781319,-1.281808,Plane,25.5007,None,Plane,3.907274,3.204112,3.555693,114.2434,180,0,FALSE,,,0,11.31,0,0,0
26.4,032_04Jul2026_1554,-2.020547,1.782128,-1.263031,Plane,25.6038,None,Plane,3.907274,3.179661,3.543468,20.79357,180,0,FALSE,,,0,11.73,0,0,0
26.5,032_04Jul2026_1554,-2.035869,1.781723,-1.24253,Plane,25.7043,None,Plane,3.907274,3.179661,3.543468,18.1292,180,0,FALSE,,,0,11.47,0,0,0
26.6,032_04Jul2026_1554,-2.047902,1.781161,-1.220889,Plane,25.80361,None,Plane,3.907274,3.179661,3.543468,157.019,180,0,FALSE,,,0,10.65,0,0,0
26.7,032_04Jul2026_1554,-2.056621,1.779708,-1.199583,Plane,25.90354,None,Plane,3.907274,3.179661,3.543468,94.14434,180,0,FALSE,,,0,9.6,0,0,0
26.8,032_04Jul2026_1554,-2.062371,1.775845,-1.177781,Plane,26.00381,None,Plane,3.907274,3.179661,3.543468,12.05028,180,0,FALSE,,,0,9.64,0,0,0
26.9,032_04Jul2026_1554,-2.066297,1.774997,-1.155193,Plane,26.10382,None,Plane,3.951089,3.179661,3.565375,16.22138,180,0,FALSE,,,0,10.04,0,0,0
27,032_04Jul2026_1554,-2.066642,1.774494,-1.133105,Plane,26.20355,None,Plane,3.951089,3.179661,3.565375,138.472,180,0,FALSE,,,0,10.71,0,0,0
27.1,032_04Jul2026_1554,-2.064866,1.774953,-1.113501,Plane,26.30344,None,Plane,3.951089,3.179661,3.565375,100.6263,180,0,FALSE,,,0,9.07,0,0,0
27.2,032_04Jul2026_1554,-2.060941,1.775373,-1.096367,Plane,26.40361,None,Plane,3.951089,3.179661,3.565375,32.84626,180,0,FALSE,,,0,8.49,0,0,0
27.3,032_04Jul2026_1554,-2.053002,1.775127,-1.077846,Plane,26.50369,None,Plane,3.951089,3.179661,3.565375,14.04174,180,0,FALSE,,,0,8.7,0,0,0
27.4,032_04Jul2026_1554,-2.041135,1.775315,-1.057352,Plane,26.60345,None,Plane,3.951089,3.217172,3.584131,12.67411,180,0,FALSE,,,0,9.15,0,0,0
27.5,032_04Jul2026_1554,-2.02283,1.773769,-1.032062,Plane,26.70368,None,Plane,3.951089,3.217172,3.584131,35.49052,180,0,FALSE,,,0,8.38,0,0,0
27.6,032_04Jul2026_1554,-2.000106,1.773728,-1.009359,Plane,26.80577,None,Plane,3.951089,3.217172,3.584131,207.5883,180,0,FALSE,,,0,8.63,0,0,0
27.7,032_04Jul2026_1554,-1.973405,1.774126,-0.9903312,Plane,26.90374,None,Plane,3.951089,3.217172,3.584131,87.94725,180,0,FALSE,,,0,9.15,0,0,0
27.8,032_04Jul2026_1554,-1.951623,1.7754,-0.9788632,Plane,27.00523,None,Plane,3.951089,3.217172,3.584131,12.79635,180,0,FALSE,,,0,9.11,0,0,0
27.9,032_04Jul2026_1554,-1.936264,1.777141,-0.9738244,Plane,27.10666,None,Plane,3.553051,3.217172,3.385112,80.64086,180,0,FALSE,,,0,10.35,0,0,0
28,032_04Jul2026_1554,-1.925179,1.778044,-0.9717218,Plane,27.20862,None,Plane,3.553051,3.217172,3.385112,24.25884,180,0,FALSE,,,0,11,0,0,0
28.1,032_04Jul2026_1554,-1.912664,1.778445,-0.968343,Plane,27.30701,None,Plane,3.553051,3.217172,3.385112,28.57624,180,0,FALSE,,,0,11.68,0,0,0
28.2,032_04Jul2026_1554,-1.897876,1.777228,-0.9641593,Plane,27.40871,None,Plane,3.553051,3.217172,3.385112,88.98131,180,0,FALSE,,,0,10.51,0,0,0
28.3,032_04Jul2026_1554,-1.88544,1.776517,-0.9624074,Plane,27.50687,None,Plane,3.553051,3.217172,3.385112,36.82111,180,0,FALSE,,,0,9.73,0,0,0
28.4,032_04Jul2026_1554,-1.878292,1.776641,-0.9622927,Plane,27.60677,None,Plane,3.553051,3.034115,3.293583,8.116434,180,0,FALSE,,,0,9.81,0,0,0
28.5,032_04Jul2026_1554,-1.874725,1.776816,-0.9643165,Plane,27.70692,None,Plane,3.553051,3.034115,3.293583,3.763364,180,0,FALSE,,,0,10.02,0,0,0
28.6,032_04Jul2026_1554,-1.870176,1.778414,-0.9665258,Plane,27.8068,None,Plane,3.553051,3.034115,3.293583,6.820792,180,0,FALSE,,,0,10.71,0,0,0
28.7,032_04Jul2026_1554,-1.861562,1.779729,-0.9683019,Plane,27.90742,None,Plane,3.553051,3.034115,3.293583,17.11181,180,0,FALSE,,,0,11.26,0,0,0
28.8,032_04Jul2026_1554,-1.850317,1.7793,-0.9692973,Plane,28.00664,None,Plane,3.553051,3.034115,3.293583,43.0505,180,0,FALSE,,,0,11.48,0,0,0
28.9,032_04Jul2026_1554,-1.83804,1.779087,-0.9701885,Plane,28.10673,None,Plane,3.994082,3.034115,3.514098,145.2449,180,0,FALSE,,,0,11.31,0,0,0
29,032_04Jul2026_1554,-1.830174,1.778894,-0.9702817,Plane,28.19911,None,Plane,3.994082,3.034115,3.514098,13.2919,180,0,FALSE,,,0,11.18,0,0,0
29.1,032_04Jul2026_1554,-1.824385,1.77844,-0.9701094,Plane,28.29888,None,Plane,3.994082,3.034115,3.514098,4.298542,180,0,FALSE,,,0,10.77,0,0,0
29.2,032_04Jul2026_1554,-1.819067,1.780986,-0.9692657,Plane,28.39885,None,Plane,3.994082,3.034115,3.514098,9.735233,180,0,FALSE,,,0,10.92,0,0,0
29.3,032_04Jul2026_1554,-1.81677,1.781515,-0.9676634,Plane,28.49882,None,Plane,3.994082,3.034115,3.514098,4.481878,180,0,FALSE,,,0,10.89,0,0,0
29.4,032_04Jul2026_1554,-1.816792,1.779876,-0.9657295,Plane,28.599,None,Plane,3.994082,3.393027,3.693554,7.206976,180,0,FALSE,,,0,10.11,0,0,0
29.5,032_04Jul2026_1554,-1.818007,1.779204,-0.9631047,Plane,28.69901,None,Plane,3.994082,3.393027,3.693554,12.19391,180,0,FALSE,,,0,9.29,0,0,0
29.6,032_04Jul2026_1554,-1.818749,1.778089,-0.9605573,Plane,28.79884,None,Plane,3.994082,3.393027,3.693554,6.139762,180,0,FALSE,,,0,8.73,0,0,0
29.7,032_04Jul2026_1554,-1.818374,1.777171,-0.9590364,Plane,28.89896,None,Plane,3.994082,3.393027,3.693554,5.858019,180,0,FALSE,,,0,8.47,0,0,0
29.8,032_04Jul2026_1554,-1.815812,1.776679,-0.9588934,Plane,28.99894,None,Plane,3.994082,3.393027,3.693554,20.46545,180,0,FALSE,,,0,7.92,0,0,0
29.9,032_04Jul2026_1554,-1.814377,1.775308,-0.9593693,Plane,29.0991,None,Plane,4.321922,3.393027,3.857475,13.61484,180,0,FALSE,,,0,7.53,0,0,0
