Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
0.1,id,-2.161849,1.158764,-1.573938,None,0,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.2,id,-2.161774,1.158796,-1.573985,None,0.1000977,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.3,id,-2.161731,1.158814,-1.574042,None,0.2000961,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.4,id,-2.161779,1.15877,-1.574181,None,0.3001099,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.5,id,-2.161654,1.158751,-1.573921,None,0.3999634,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.6,id,-2.161692,1.158728,-1.573775,None,0.4999619,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.7,id,-2.161452,1.158853,-1.573376,None,0.6005478,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.8,id,-2.161621,1.158876,-1.573586,None,0.7000122,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.9,id,-2.161535,1.158917,-1.573573,None,0.8002472,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1,id,-2.161529,1.158911,-1.573385,None,0.9002457,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.1,id,-2.161348,1.159044,-1.57324,None,1.000801,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.2,id,-2.161432,1.159141,-1.573445,None,1.100075,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.3,id,-2.161555,1.159152,-1.573655,None,1.200165,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.4,id,-2.161354,1.159068,-1.573471,None,1.299973,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.5,id,-2.161382,1.159153,-1.573571,None,1.401085,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.6,id,-2.16134,1.159169,-1.573666,None,1.501335,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.7,id,-2.161197,1.159308,-1.573891,None,1.601295,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.8,id,-2.161092,1.159311,-1.574013,None,1.708481,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1.9,id,-2.160983,1.159353,-1.574106,None,1.801071,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2,id,-2.161165,1.159404,-1.574371,None,1.901039,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.1,id,-2.161269,1.159637,-1.574432,None,2.00103,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.2,id,-2.161167,1.159921,-1.574143,None,2.101425,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.3,id,-2.161165,1.16001,-1.573815,None,2.201714,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.4,id,-2.161263,1.160024,-1.573689,None,2.29158,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.5,id,-2.161369,1.159852,-1.573668,None,2.402855,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.6,id,-2.161211,1.159905,-1.573479,None,2.491913,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.7,id,-2.161362,1.159984,-1.573353,None,2.591148,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.8,id,-2.161377,1.159984,-1.573426,None,2.692047,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
2.9,id,-2.161391,1.159851,-1.573398,None,2.801994,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3,id,-2.16152,1.159873,-1.573251,None,2.891006,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.1,id,-2.161822,1.160011,-1.573225,None,2.993645,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.2,id,-2.161867,1.160125,-1.573109,None,3.091278,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.3,id,-2.161645,1.160278,-1.573067,None,3.191292,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.4,id,-2.16149,1.160295,-1.57322,None,3.29142,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.5,id,-2.161512,1.160376,-1.573517,None,3.391319,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.6,id,-2.161539,1.160084,-1.573657,None,3.491333,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.7,id,-2.161422,1.1601,-1.574009,None,3.591469,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.8,id,-2.161344,1.159949,-1.574351,None,3.702309,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
3.9,id,-2.161212,1.160039,-1.574386,None,3.791466,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
4,id,-2.161201,1.159757,-1.57467,None,3.89122,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
4.1,id,-2.161301,1.1597,-1.574939,None,3.991272,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
4.2,id,-2.16117,1.159561,-1.57496,None,4.091484,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
4.3,id,-2.161372,1.159384,-1.575046,None,4.191162,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
4.4,id,-2.161526,1.159278,-1.575595,None,4.291519,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
4.5,id,-2.161407,1.159309,-1.575443,None,4.391434,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.1,id,-1.526347,1.504777,-0.8431148,None,0,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.2,id,-1.529815,1.505166,-0.842963,None,0.0925568,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.3,id,-1.531893,1.506395,-0.8411577,None,0.1968831,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.4,id,-1.528854,1.505525,-0.8368115,None,0.2859038,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.5,id,-1.526075,1.504453,-0.8333302,None,0.385502,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.6,id,-1.527904,1.504498,-0.8328214,None,0.4857287,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.7,id,-1.531345,1.505152,-0.8330451,None,0.5856696,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.8,id,-1.534837,1.504833,-0.8330647,None,0.6885784,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
0.9,id,-1.538528,1.504718,-0.8335692,None,0.7895399,,None,-1,-1,-1,0,180,0,TRUE,None,None,,,,,
1,id,-1.541884,1.505645,-0.8349245,None,0.8884658,,None,5.173917,5.862978,5.518447,335.8397,180,0,FALSE,None,None,,,,,
1.1,id,-1.545206,1.505885,-0.8370118,None,1.004509,,None,5.173917,5.862978,5.518447,10.0509,180,0,FALSE,None,None,,,,,
1.2,id,-1.545047,1.505126,-0.8368809,None,1.087469,,None,5.173917,5.862978,5.518447,39.80873,180,0,FALSE,None,None,,,,,
1.3,id,-1.544442,1.504623,-0.8366812,None,1.187153,,None,5.173917,3.477736,4.325826,8.461581,180,0,FALSE,None,None,,,,,
1.4,id,-1.544913,1.50402,-0.8383698,None,1.287584,,None,5.173917,3.477736,4.325826,6.679753,180,0,FALSE,None,None,,,,,
1.5,id,-1.54577,1.50435,-0.8400345,None,1.387557,,None,5.173917,3.477736,4.325826,7.348187,180,0,FALSE,None,None,,,,,
1.6,id,-1.546103,1.503744,-0.8419091,None,1.487464,,None,5.173917,3.477736,4.325826,4.950208,180,0,FALSE,None,None,,,,,
1.7,id,-1.546651,1.502697,-0.8448768,None,1.587414,,None,5.173917,3.477736,4.325826,9.196585,180,0,FALSE,None,None,,,,,
1.8,id,-1.547747,1.502401,-0.8503181,None,1.687193,,None,3.048897,3.477736,3.263316,111.5731,180,0,FALSE,None,None,,,,,
1.9,id,-1.55001,1.503305,-0.8584321,None,1.787301,,None,3.048897,3.477736,3.263316,109.3548,180,0,FALSE,None,None,,,,,
2,id,-1.55255,1.504463,-0.8679699,None,1.887565,,None,3.048897,3.477736,3.263316,33.1413,180,0,FALSE,None,None,,,,,
2.1,id,-1.554823,1.505986,-0.8772784,None,1.987804,,None,3.048897,3.477736,3.263316,16.45077,180,0,FALSE,None,None,,,,,
2.2,id,-1.55595,1.507041,-0.8841445,None,2.08776,,None,3.048897,3.477736,3.263316,4.17025,180,0,FALSE,None,None,,,,,
2.3,id,-1.555088,1.50722,-0.8874161,None,2.187333,,None,3.048897,3.709881,3.379389,6.619154,180,0,FALSE,None,None,,,,,
2.4,id,-1.553402,1.507925,-0.8873578,None,2.287937,,None,3.048897,3.709881,3.379389,14.63622,180,0,FALSE,None,None,,,,,
2.5,id,-1.553464,1.507409,-0.8869951,None,2.387391,,None,3.048897,3.709881,3.379389,6.261736,180,0,FALSE,None,None,,,,,
2.6,id,-1.554551,1.506608,-0.8858431,None,2.488713,,None,3.048897,3.709881,3.379389,6.335643,180,0,FALSE,None,None,,,,,
2.7,id,-1.555951,1.505967,-0.8833575,None,2.587711,,None,3.048897,3.709881,3.379389,6.344295,180,0,FALSE,None,None,,,,,
2.8,id,-1.558321,1.504891,-0.8809428,None,2.687204,,None,3.465703,3.709881,3.587792,9.851789,180,0,FALSE,None,None,,,,,
2.9,id,-1.560738,1.503442,-0.8783957,None,2.787146,,None,3.465703,3.709881,3.587792,111.5666,180,0,FALSE,None,None,,,,,
3,id,-1.562458,1.502569,-0.875729,None,2.88732,,None,3.465703,3.709881,3.587792,10.5906,180,0,FALSE,None,None,,,,,
3.1,id,-1.586616,1.497033,-0.8703491,None,3.330545,,None,3.465703,4.392655,3.929179,37.53173,180,0,FALSE,None,None,,,,,
3.2,id,-1.586871,1.497051,-0.8703374,None,3.341324,,None,3.465703,4.392655,3.929179,8.207637,180,0,FALSE,None,None,,,,,
3.3,id,-1.586866,1.497055,-0.8701017,None,3.350934,,None,3.465703,4.392655,3.929179,0,180,0,FALSE,None,None,,,,,
3.4,id,-1.587041,1.497009,-0.8700891,None,3.362423,,None,3.465703,4.392655,3.929179,6.668887,180,0,FALSE,None,None,,,,,
3.5,id,-1.587186,1.49696,-0.8699013,None,3.383977,,None,3.465703,4.392655,3.929179,5.429802,180,0,FALSE,None,None,,,,,
3.6,id,-1.587973,1.496996,-0.8700736,None,3.484213,,None,3.465703,4.392655,3.929179,22.67359,180,0,FALSE,None,None,,,,,
3.7,id,-1.588492,1.496987,-0.8706171,None,3.583729,,None,4.158159,4.392655,4.275407,11.68126,180,0,FALSE,None,None,,,,,
3.8,id,-1.588957,1.497145,-0.8715686,None,3.683789,,None,4.158159,4.392655,4.275407,2.380677,180,0,FALSE,None,None,,,,,
3.9,id,-1.589311,1.497568,-0.8729022,None,3.783683,,None,4.158159,4.392655,4.275407,5.681182,180,0,FALSE,None,None,,,,,
4,id,-1.59008,1.499601,-0.8760625,None,3.883787,,None,4.158159,4.392655,4.275407,5.771679,180,0,FALSE,None,None,,,,,
4.1,id,-1.591222,1.500596,-0.8816701,None,3.983809,,None,4.158159,4.392655,4.275407,17.58975,180,0,FALSE,None,None,,,,,
4.2,id,-1.592266,1.501279,-0.8888483,None,4.083684,,None,4.158159,4.392655,4.275407,7.105835,180,0,FALSE,None,None,,,,,
4.3,id,-1.593538,1.503824,-0.8975911,None,4.183829,,None,-1,-1,-1,1041.84,180,0,TRUE,None,None,,,,,
4.4,id,-1.594598,1.504684,-0.9045917,None,4.28378,,None,4.158159,5.292171,4.725165,935.4138,180,0,FALSE,None,None,,,,,
4.5,id,-1.595091,1.504012,-0.9073783,None,4.383738,,None,4.158159,5.292171,4.725165,34.45744,180,0,FALSE,None,None,,,,,
4.6,id,-1.596584,1.503211,-0.9102312,None,4.483695,,None,4.158159,5.292171,4.725165,182.2776,180,0,FALSE,None,None,,,,,
4.7,id,-1.599326,1.502093,-0.9124737,None,4.583982,,None,4.247737,5.292171,4.769954,41.0412,180,0,FALSE,None,None,,,,,
4.8,id,-1.602914,1.500335,-0.9137063,None,4.684051,,None,4.247737,5.292171,4.769954,12.77518,180,0,FALSE,None,None,,,,,
4.9,id,-1.606359,1.498359,-0.9142356,None,4.784074,,None,4.247737,5.292171,4.769954,5.555446,180,0,FALSE,None,None,,,,,
5,id,-1.610218,1.497642,-0.9155535,None,4.883925,,None,4.247737,4.071096,4.159417,5.90382,180,0,FALSE,None,None,,,,,
5.1,id,-1.61289,1.496646,-0.9159744,None,4.988957,,None,4.247737,4.071096,4.159417,4.925879,180,0,FALSE,None,None,,,,,
5.2,id,-1.615249,1.496569,-0.9175472,None,5.089043,,None,4.247737,4.071096,4.159417,4.909637,180,0,FALSE,None,None,,,,,
5.3,id,-1.617661,1.496457,-0.9192065,None,5.189448,,None,4.247737,4.071096,4.159417,6.932446,180,0,FALSE,None,None,,,,,
5.4,id,-1.619421,1.496021,-0.9204262,None,5.288808,,None,4.247737,4.071096,4.159417,3.719458,180,0,FALSE,None,None,,,,,
5.5,id,-1.620942,1.495992,-0.9207894,None,5.388895,,None,3.605261,4.071096,3.838179,4.007035,180,0,FALSE,None,None,,,,,
5.6,id,-1.622609,1.495868,-0.9224364,None,5.488664,,None,3.605261,4.071096,3.838179,3.491107,180,0,FALSE,None,None,,,,,
5.7,id,-1.62404,1.49587,-0.9234303,None,5.580544,,None,3.605261,4.071096,3.838179,3.200733,180,0,FALSE,None,None,,,,,
5.8,id,-1.62503,1.496198,-0.9248526,None,5.680574,,None,3.605261,4.071096,3.838179,3.361996,180,0,FALSE,None,None,,,,,
5.9,id,-1.625964,1.497014,-0.9274466,None,5.780629,,None,3.605261,4.071096,3.838179,20.0445,180,0,FALSE,None,None,,,,,
6,id,-1.626791,1.497499,-0.9315592,None,5.880554,,None,3.605261,3.863048,3.734154,27.58334,180,0,FALSE,None,None,,,,,
6.1,id,-1.627643,1.498714,-0.9351981,None,5.980657,,None,3.605261,3.863048,3.734154,14.35615,180,0,FALSE,None,None,,,,,
6.2,id,-1.627123,1.500603,-0.9377464,None,6.084872,,None,3.605261,3.863048,3.734154,9.322637,180,0,FALSE,None,None,,,,,
6.3,id,-1.626792,1.502364,-0.9397874,None,6.184887,,None,3.605261,3.863048,3.734154,6.012455,180,0,FALSE,None,None,,,,,
6.4,id,-1.626337,1.504188,-0.9428985,None,6.285001,,None,3.605261,3.863048,3.734154,6.784892,180,0,FALSE,None,None,,,,,
6.5,id,-1.625659,1.506165,-0.9446071,None,6.385061,,None,4.011206,3.863048,3.937127,5.927847,180,0,FALSE,None,None,,,,,
6.6,id,-1.624635,1.507325,-0.9462546,None,6.48488,,None,4.011206,3.863048,3.937127,5.258375,180,0,FALSE,None,None,,,,,
6.7,id,-1.624259,1.508433,-0.9489446,None,6.584935,,None,4.011206,3.863048,3.937127,18.6438,180,0,FALSE,None,None,,,,,
6.8,id,-1.624055,1.509347,-0.9530319,None,6.685025,,None,4.011206,3.863048,3.937127,279.4634,180,0,FALSE,None,None,,,,,
6.9,id,-1.624003,1.51043,-0.9563972,None,6.784937,,None,4.011206,3.863048,3.937127,25.18753,180,0,FALSE,None,None,,,,,
7,id,-1.624325,1.510625,-0.960807,None,6.884994,,None,4.011206,5.533223,4.772214,55.46422,180,0,FALSE,None,None,,,,,
7.1,id,-1.625333,1.509972,-0.9640434,None,6.98486,,None,4.011206,5.533223,4.772214,4.525794,180,0,FALSE,None,None,,,,,
7.2,id,-1.625757,1.510709,-0.9659585,None,7.084813,,None,4.011206,5.533223,4.772214,12.60494,180,0,FALSE,None,None,,,,,
7.3,id,-1.625255,1.511298,-0.9666404,None,7.185142,,None,4.011206,5.533223,4.772214,5.987162,180,0,FALSE,None,None,,,,,
7.4,id,-1.624884,1.511421,-0.9678999,None,7.285712,,None,4.011206,5.533223,4.772214,11.49506,180,0,FALSE,None,None,,,,,
7.5,id,-1.624442,1.511951,-0.968164,None,7.385345,,None,5.010286,5.533223,5.271755,8.937163,180,0,FALSE,None,None,,,,,
7.6,id,-1.623287,1.512957,-0.9680521,None,7.485592,,None,5.010286,5.533223,5.271755,7.711261,180,0,FALSE,None,None,,,,,
7.7,id,-1.622533,1.514188,-0.9666371,None,7.585258,,None,5.010286,5.533223,5.271755,7.720669,180,0,FALSE,None,None,,,,,
7.8,id,-1.621332,1.515893,-0.9653675,None,7.685371,,None,5.010286,5.533223,5.271755,8.469233,180,0,FALSE,None,None,,,,,
7.9,id,-1.619775,1.5178,-0.9636327,None,7.78484,,None,5.010286,5.533223,5.271755,16.0014,180,0,FALSE,None,None,,,,,
8,id,-1.618664,1.51849,-0.9622329,None,7.885801,,None,-1,-1,-1,1047.91,180,0,TRUE,None,None,,,,,
8.1,id,-1.618257,1.518656,-0.9602956,None,7.985081,,None,-1,-1,-1,1063.07,180,0,TRUE,None,None,,,,,
8.2,id,-1.61819,1.519079,-0.9585955,None,8.085244,,None,5.010286,5.282252,5.146269,501.1384,180,0,FALSE,None,None,,,,,
8.3,id,-1.618541,1.519066,-0.9565182,None,8.187071,,None,5.010286,5.282252,5.146269,89.45545,180,0,FALSE,None,None,,,,,
8.4,id,-1.619364,1.518664,-0.9542407,None,8.287411,,None,5.010286,5.282252,5.146269,11.57865,180,0,FALSE,None,None,,,,,
8.5,id,-1.620867,1.517425,-0.9523126,None,8.387132,,None,3.801858,5.282252,4.542055,1.953788,180,0,FALSE,None,None,,,,,
8.6,id,-1.622176,1.516443,-0.9500996,None,8.487356,,None,3.801858,5.282252,4.542055,2.993424,180,0,FALSE,None,None,,,,,
8.7,id,-1.623747,1.515639,-0.9488659,None,8.587255,,None,3.801858,5.282252,4.542055,20.14688,180,0,FALSE,None,None,,,,,
8.8,id,-1.624869,1.513916,-0.9481815,None,8.687237,,None,3.801858,5.282252,4.542055,30.86234,180,0,FALSE,None,None,,,,,
8.9,id,-1.625232,1.512596,-0.9476162,None,8.78756,,None,3.801858,5.282252,4.542055,12.17153,180,0,FALSE,None,None,,,,,
9,id,-1.625091,1.512235,-0.9471295,None,8.887338,,None,3.801858,4.370335,4.086097,6.700108,180,0,FALSE,None,None,,,,,
9.1,id,-1.624788,1.51173,-0.9474519,None,8.987333,,None,3.801858,4.370335,4.086097,54.31903,180,0,FALSE,None,None,,,,,
9.2,id,-1.624446,1.511087,-0.9474066,None,9.080465,,None,3.801858,4.370335,4.086097,16.91097,180,0,FALSE,None,None,,,,,
9.3,id,-1.623998,1.510775,-0.9477907,None,9.180336,,None,3.732334,4.370335,4.051334,6.076262,180,0,FALSE,None,None,,,,,
9.4,id,-1.623485,1.510365,-0.9483516,None,9.280683,,None,3.732334,4.370335,4.051334,41.54076,180,0,FALSE,None,None,,,,,
9.5,id,-1.623005,1.509932,-0.9487555,None,9.38062,,None,3.732334,4.370335,4.051334,38.72465,180,0,FALSE,None,None,,,,,
9.6,id,-1.622716,1.509657,-0.9489982,None,9.480449,,None,3.732334,4.370335,4.051334,6.658426,180,0,FALSE,None,None,,,,,
9.7,id,-1.622542,1.509147,-0.9493825,None,9.580449,,None,3.732334,4.370335,4.051334,6.246342,180,0,FALSE,None,None,,,,,
9.8,id,-1.622584,1.507918,-0.9494914,None,9.680737,,None,3.732334,4.399105,4.06572,3.674486,180,0,FALSE,None,None,,,,,
9.9,id,-1.622738,1.507262,-0.9499617,None,9.780678,,None,3.732334,4.399105,4.06572,2.113419,180,0,FALSE,None,None,,,,,
10,id,-1.623285,1.506721,-0.9505218,None,9.880602,,None,3.732334,4.399105,4.06572,78.44951,180,0,FALSE,None,None,,,,,
10.1,id,-1.623547,1.505422,-0.9505945,None,9.980212,,None,3.732334,4.399105,4.06572,20.64472,180,0,FALSE,None,None,,,,,
10.2,id,-1.623472,1.505184,-0.9497576,None,10.08022,,None,3.732334,4.399105,4.06572,9.088573,180,0,FALSE,None,None,,,,,
10.3,id,-1.623176,1.504982,-0.9489642,None,10.18062,,None,4.010231,4.399105,4.204668,37.69515,180,0,FALSE,None,None,,,,,
10.4,id,-1.623218,1.504582,-0.9482023,None,10.28028,,None,4.010231,4.399105,4.204668,44.10633,180,0,FALSE,None,None,,,,,
10.5,id,-1.622804,1.502986,-0.9475549,None,10.3806,,None,4.010231,4.399105,4.204668,15.73549,180,0,FALSE,None,None,,,,,
10.6,id,-1.622866,1.501976,-0.9467286,None,10.48025,,None,4.010231,4.399105,4.204668,28.75117,180,0,FALSE,None,None,,,,,
10.7,id,-1.62263,1.50156,-0.9455663,None,10.58022,,None,4.010231,4.399105,4.204668,14.63262,180,0,FALSE,None,None,,,,,
10.8,id,-1.62244,1.500937,-0.9444942,None,10.68022,,None,4.010231,4.935712,4.472972,7.667021,180,0,FALSE,None,None,,,,,
10.9,id,-1.622175,1.500402,-0.9436836,None,10.78086,,None,4.010231,4.935712,4.472972,55.68494,180,0,FALSE,None,None,,,,,
11,id,-1.621948,1.499958,-0.9425378,None,10.88019,,None,4.010231,4.935712,4.472972,94.67861,180,0,FALSE,None,None,,,,,
11.1,id,-1.621806,1.499346,-0.9416163,None,10.98605,,None,4.010231,4.935712,4.472972,10.62896,180,0,FALSE,None,None,,,,,
11.2,id,-1.622202,1.498634,-0.9406102,None,11.08564,,None,4.010231,4.935712,4.472972,7.708616,180,0,FALSE,None,None,,,,,
11.3,id,-1.622198,1.497065,-0.9398354,None,11.18614,,None,4.268682,4.935712,4.602197,30.14782,180,0,FALSE,None,None,,,,,
11.4,id,-1.622509,1.496101,-0.9388829,None,11.28547,,None,4.268682,4.935712,4.602197,15.78118,180,0,FALSE,None,None,,,,,
11.5,id,-1.622164,1.495816,-0.9380767,None,11.38628,,None,4.268682,4.935712,4.602197,25.88281,180,0,FALSE,None,None,,,,,
11.6,id,-1.622159,1.495134,-0.9379843,None,11.48584,,None,-1,-1,-1,1471.217,180,0,TRUE,None,None,,,,,
11.7,id,-1.622401,1.494755,-0.9384445,None,11.58562,,None,-1,-1,-1,1469.484,180,0,TRUE,None,None,,,,,
11.8,id,-1.622613,1.494413,-0.9388307,None,11.68554,,None,4.268682,5.255564,4.762123,373.7122,180,0,FALSE,None,None,,,,,
11.9,id,-1.622529,1.494516,-0.9393373,None,11.78541,,None,4.268682,5.255564,4.762123,40.19924,180,0,FALSE,None,None,,,,,
12,id,-1.622602,1.495168,-0.9402224,None,11.8855,,None,4.268682,5.255564,4.762123,16.36688,180,0,FALSE,None,None,,,,,
12.1,id,-1.622809,1.49564,-0.9401981,None,11.98551,,None,4.268682,5.255564,4.762123,71.34591,180,0,FALSE,None,None,,,,,
12.2,id,-1.623505,1.494196,-0.9403855,None,12.08541,,None,4.268682,5.255564,4.762123,15.91197,180,0,FALSE,None,None,,,,,
12.3,id,-1.624581,1.493565,-0.9411474,None,12.18546,,None,4.268682,5.255564,4.762123,10.29541,180,0,FALSE,None,None,,,,,
12.4,id,-1.625738,1.492686,-0.9412194,None,12.28844,,None,4.376107,5.255564,4.815835,35.21837,180,0,FALSE,None,None,,,,,
12.5,id,-1.626725,1.491331,-0.9413353,None,12.38552,,None,4.376107,5.255564,4.815835,27.28955,180,0,FALSE,None,None,,,,,
12.6,id,-1.627735,1.490447,-0.9406306,None,12.48543,,None,-1,-1,-1,1278.073,180,0,TRUE,None,None,,,,,
12.7,id,-1.627906,1.489907,-0.9403868,None,12.58572,,None,-1,-1,-1,1272.241,180,0,TRUE,None,None,,,,,
12.8,id,-1.628329,1.490062,-0.9405427,None,12.68622,,None,4.376107,5.34128,4.858694,354.8046,180,0,FALSE,None,None,,,,,
12.9,id,-1.628749,1.489664,-0.9410157,None,12.78607,,None,4.376107,5.34128,4.858694,7.431932,180,0,FALSE,None,None,,,,,
13,id,-1.629576,1.489471,-0.9415557,None,12.8861,,None,4.376107,5.34128,4.858694,5.645889,180,0,FALSE,None,None,,,,,
13.1,id,-1.629995,1.489404,-0.9421279,None,12.9798,,None,4.376107,5.34128,4.858694,6.937904,180,0,FALSE,None,None,,,,,
13.2,id,-1.630263,1.48897,-0.9437016,None,13.07943,,None,4.376107,5.34128,4.858694,109.7063,180,0,FALSE,None,None,,,,,
13.3,id,-1.630347,1.488395,-0.9458238,None,13.17926,,None,4.376107,-1,1.688053,536.3728,180,0,TRUE,None,None,,,,,
13.4,id,-1.629833,1.488093,-0.9482294,None,13.27975,,None,4.609392,-1,1.804696,631.1561,180,0,TRUE,None,None,,,,,
13.5,id,-1.629261,1.491434,-0.950153,None,13.37941,,None,-1,5.34128,2.17064,640.5958,180,0,TRUE,None,None,,,,,
13.6,id,-1.630003,1.49348,-0.9525741,None,13.47935,,None,-1,-1,-1,406.6919,180,0,TRUE,None,None,,,,,
13.7,id,-1.631325,1.491926,-0.9558595,None,13.57989,,None,4.609392,-1,1.804696,795.9114,180,0,TRUE,None,None,,,,,
13.8,id,-1.633115,1.4901,-0.9570625,None,13.69045,,None,4.609392,5.34128,4.975336,135.9496,180,0,FALSE,None,None,,,,,
13.9,id,-1.634569,1.489331,-0.9574772,None,13.77927,,None,4.609392,5.34128,4.975336,10.35373,180,0,FALSE,None,None,,,,,
14,id,-1.637304,1.486468,-0.9603292,None,13.87957,,None,4.609392,5.34128,4.975336,16.44062,180,0,FALSE,None,None,,,,,
14.1,id,-1.641494,1.484322,-0.9651836,None,13.97914,,None,-1,4.170847,1.585423,680.9985,180,0,TRUE,None,None,,,,,
14.2,id,-1.646261,1.483048,-0.9675415,None,14.09074,,None,-1,4.170847,1.585423,682.7686,180,0,TRUE,None,None,,,,,
14.3,id,-1.649184,1.479497,-0.9722965,None,14.17913,,None,4.609392,4.170847,4.39012,97.35725,180,0,FALSE,None,None,,,,,
14.4,id,-1.655165,1.476876,-0.9825099,None,14.2902,,None,4.609392,4.170847,4.39012,23.61995,180,0,FALSE,None,None,,,,,
14.5,id,-1.658751,1.472311,-0.9903795,None,14.37971,,None,4.609392,4.170847,4.39012,23.18347,180,0,FALSE,None,None,,,,,
14.6,id,-1.662755,1.467821,-0.9988974,None,14.4794,,None,-1,-1,-1,1476.438,180,0,TRUE,None,None,,,,,
14.7,id,-1.66781,1.466082,-0.9983374,None,14.57919,,None,-1,-1,-1,1463.203,180,0,TRUE,None,None,,,,,
14.8,id,-1.673213,1.46488,-0.9875102,None,14.69022,,None,4.609392,4.170847,4.39012,288.9793,180,0,FALSE,None,None,,,,,
14.9,id,-1.677745,1.464116,-0.9781315,None,14.77919,,None,-1,-1,-1,1666.307,180,0,TRUE,None,None,,,,,
15,id,-1.677642,1.455208,-0.9807308,None,14.87924,,None,-1,-1,-1,1456.771,180,0,TRUE,None,None,,,,,
15.1,id,-1.678588,1.454443,-0.9886666,None,14.99054,,None,3.889808,4.170847,4.030328,186.6771,180,0,FALSE,None,None,,,,,
15.2,id,-1.678421,1.455143,-0.9934901,None,15.0818,,None,3.889808,4.170847,4.030328,11.26727,180,0,FALSE,None,None,,,,,
15.3,id,-1.678853,1.457055,-0.9951095,None,15.18194,,None,3.889808,4.170847,4.030328,5.580417,180,0,FALSE,None,None,,,,,
15.4,id,-1.678506,1.457622,-0.993711,None,15.28181,,None,3.889808,4.170847,4.030328,28.85869,180,0,FALSE,None,None,,,,,
15.5,id,-1.677961,1.459516,-0.9935911,None,15.3825,,None,3.889808,4.170847,4.030328,5.784998,180,0,FALSE,None,None,,,,,
