2026-07-04 15:54:23,1783160663,20.874,BACKGROUND_START,
2026-07-04 15:54:55,1783160695,53.206,AUDIO_START,jaldi jaldi chalo
2026-07-04 15:54:57,1783160697,55.031,AUDIO_END,jaldi jaldi chalo
2026-07-04 15:55:22,1783160722,79.699,AUDIO_START,jaldi jaldi chalo
2026-07-04 15:55:24,1783160724,81.46,AUDIO_END,jaldi jaldi chalo
