2026-07-04 16:02:21,1783161141,42.362,BACKGROUND_START,
2026-07-04 16:02:40,1783161160,61.996,AUDIO_START,jaldi jaldi chalo
2026-07-04 16:02:42,1783161162,63.8,AUDIO_END,jaldi jaldi chalo
2026-07-04 16:03:12,1783161192,93.679,AUDIO_START,ruke kyu ho
2026-07-04 16:03:13,1783161193,95.152,AUDIO_END,ruke kyu ho
2026-07-04 16:03:26,1783161206,108.127,AUDIO_START,jaldi jaldi chalo
2026-07-04 16:03:28,1783161208,109.93,AUDIO_END,jaldi jaldi chalo
2026-07-04 16:03:28,1783161208,109.93,SEQUENCE_COMPLETE,
