Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
32.9,id,-1.275281,1.507935,-0.8164594,None,32.78131,,None,3.061995,3.860926,3.46146,6.324309,15.75157,357.264,FALSE,None,None,,,,,
33,id,-1.27711,1.509595,-0.8189746,None,32.88117,,None,3.061995,3.860926,3.46146,3.138594,15.918,356.8839,FALSE,None,None,,,,,
33.1,id,-1.27891,1.510528,-0.8199095,None,32.98164,,None,3.22923,3.860926,3.545078,5.261208,15.88213,356.7102,FALSE,None,None,,,,,
33.2,id,-1.281228,1.510648,-0.8188131,None,33.08162,,None,3.22923,3.860926,3.545078,8.343918,15.45736,356.7438,FALSE,None,None,,,,,
33.3,id,-1.283564,1.510068,-0.8168696,None,33.18111,,None,3.22923,3.860926,3.545078,40.88194,14.75426,356.9971,FALSE,None,None,,,,,
33.4,id,-1.284499,1.50969,-0.8147591,None,33.28173,,None,3.22923,3.860926,3.545078,58.66296,14.34091,357.202,FALSE,None,None,,,,,
33.5,id,-1.284589,1.509439,-0.8131912,None,33.38113,,None,3.22923,3.860926,3.545078,16.3413,14.09935,357.301,FALSE,None,None,,,,,
33.6,id,-1.284233,1.509279,-0.8119692,None,33.48121,,None,3.22923,3.911754,3.570492,2.745991,13.94066,357.3799,FALSE,None,None,,,,,
33.7,id,-1.283575,1.509087,-0.810831,None,33.58154,,None,3.22923,3.911754,3.570492,0.924819,13.79533,357.448,FALSE,None,None,,,,,
33.8,id,-1.282196,1.509306,-0.8094789,None,33.68151,,None,3.22923,3.911754,3.570492,1.713686,13.78767,357.3994,FALSE,None,None,,,,,
33.9,id,-1.280324,1.508587,-0.807548,None,33.7819,,None,3.22923,3.911754,3.570492,2.779766,13.84879,357.6219,FALSE,None,None,,,,,
34,id,-1.279428,1.507838,-0.8049583,None,33.88165,,None,3.22923,3.911754,3.570492,4.34511,13.53611,357.8345,FALSE,None,None,,,,,
34.1,id,-1.279559,1.507882,-0.8021364,None,33.98172,,None,3.457007,3.911754,3.684381,8.127055,12.75741,357.9775,FALSE,None,None,,,,,
34.2,id,-1.27998,1.507798,-0.7994087,None,34.07489,,None,3.457007,3.911754,3.684381,9.71806,11.91775,358.117,FALSE,None,None,,,,,
34.3,id,-1.281287,1.505354,-0.7960953,None,34.17525,,None,3.457007,3.911754,3.684381,13.55148,10.64018,358.7408,FALSE,None,None,,,,,
34.4,id,-1.282787,1.503408,-0.793937,None,34.27516,,None,3.457007,3.911754,3.684381,8.607636,9.659274,359.2048,FALSE,None,None,,,,,
34.5,id,-1.284481,1.502455,-0.7933357,None,34.37508,,None,3.457007,3.911754,3.684381,50.04379,9.026105,359.4457,FALSE,None,None,,,,,
34.6,id,-1.285922,1.501252,-0.7936801,None,34.47512,,None,3.457007,3.848663,3.652835,35.5016,8.715355,359.5944,FALSE,None,None,,,,,
34.7,id,-1.287966,1.501144,-0.7944432,None,34.57515,,None,3.457007,3.848663,3.652835,10.80974,8.315959,359.6025,FALSE,None,None,,,,,
34.8,id,-1.289902,1.501438,-0.7954565,None,34.67521,,None,3.457007,3.848663,3.652835,3.767095,8.042464,359.5074,FALSE,None,None,,,,,
34.9,id,-1.290834,1.501496,-0.7965378,None,34.77507,,None,3.457007,3.848663,3.652835,1.066712,8.006431,359.4073,FALSE,None,None,,,,,
35,id,-1.290964,1.50187,-0.7979723,None,34.87516,,None,3.457007,3.848663,3.652835,121.7956,8.310081,359.3352,FALSE,None,None,,,,,
35.1,id,-1.291273,1.502241,-0.7991428,None,34.9754,,None,3.379091,3.848663,3.613877,41.04546,8.619911,359.1761,FALSE,None,None,,,,,
35.2,id,-1.291385,1.501397,-0.8000237,None,35.07517,,None,3.379091,3.848663,3.613877,13.75618,8.910136,359.3705,FALSE,None,None,,,,,
35.3,id,-1.291442,1.500505,-0.8009052,None,35.17529,,None,3.379091,3.848663,3.613877,8.669761,9.084783,359.5315,FALSE,None,None,,,,,
35.4,id,-1.290481,1.500179,-0.801837,None,35.2752,,None,3.379091,3.848663,3.613877,4.825328,9.459039,359.5979,FALSE,None,None,,,,,
35.5,id,-1.289208,1.500624,-0.8025626,None,35.37555,,None,3.379091,3.848663,3.613877,4.214265,9.891994,359.5428,FALSE,None,None,,,,,
35.6,id,-1.289094,1.500799,-0.8025576,None,35.47528,,None,3.379091,3.98152,3.680305,1.086441,9.972518,359.5665,FALSE,None,None,,,,,
35.7,id,-1.289484,1.500059,-0.8019611,None,35.57507,,None,3.379091,3.98152,3.680305,4.632625,9.76659,359.756,FALSE,None,None,,,,,
35.8,id,-1.290793,1.499538,-0.8013568,None,35.67536,,None,3.379091,3.98152,3.680305,76.91814,9.282048,359.9052,FALSE,None,None,,,,,
35.9,id,-1.292446,1.500078,-0.8013883,None,35.77512,,None,3.375505,3.98152,3.678512,16.13512,8.847574,359.7899,FALSE,None,None,,,,,
36,id,-1.294346,1.500526,-0.8018526,None,35.87505,,None,3.375505,3.98152,3.678512,3.596445,8.449326,359.6166,FALSE,None,None,,,,,
36.1,id,-1.294685,1.500847,-0.8026888,None,35.97498,,None,3.375505,3.98152,3.678512,2.64115,8.45215,359.5064,FALSE,None,None,,,,,
36.2,id,-1.292754,1.501272,-0.8043826,None,36.0796,,None,3.375505,3.98152,3.678512,63.03441,9.228779,359.3753,FALSE,None,None,,,,,
36.3,id,-1.289016,1.502416,-0.8063847,None,36.17946,,None,3.375505,3.98152,3.678512,28.41744,10.47928,359.0745,FALSE,None,None,,,,,
36.4,id,-1.284131,1.502982,-0.8085089,None,36.27959,,None,3.375505,3.806864,3.591185,18.09719,12.07425,358.9247,FALSE,None,None,,,,,
36.5,id,-1.279204,1.503049,-0.8103025,None,36.37956,,None,3.375505,3.806864,3.591185,14.01715,13.70382,358.8696,FALSE,None,None,,,,,
36.6,id,-1.2755,1.503214,-0.8117112,None,36.4795,,None,3.375505,3.806864,3.591185,7.635793,14.93889,358.8429,FALSE,None,None,,,,,
36.7,id,-1.274448,1.503274,-0.8120109,None,36.57941,,None,3.375505,3.806864,3.591185,2.956663,15.34438,358.71,FALSE,None,None,,,,,
36.8,id,-1.274771,1.502824,-0.8117174,None,36.67987,,None,3.375505,3.806864,3.591185,6.818619,15.1531,358.7151,FALSE,None,None,,,,,
36.9,id,-1.274112,1.5028,-0.8115013,None,36.77952,,None,3.2624,3.806864,3.534632,4.596156,15.17639,358.667,FALSE,None,None,,,,,
37,id,-1.273158,1.502505,-0.8113212,None,36.87974,,None,3.2624,3.806864,3.534632,5.673261,15.31258,358.6709,FALSE,None,None,,,,,
37.1,id,-1.273687,1.50232,-0.8108578,None,36.97968,,None,3.2624,3.806864,3.534632,6.324576,15.07082,358.6978,FALSE,None,None,,,,,
37.2,id,-1.274326,1.502228,-0.8103732,None,37.07954,,None,3.2624,3.806864,3.534632,4.650233,14.78762,358.6758,FALSE,None,None,,,,,
37.3,id,-1.273796,1.502001,-0.8106233,None,37.17962,,None,3.2624,3.806864,3.534632,1.756913,14.89943,358.7258,FALSE,None,None,,,,,
37.4,id,-1.273262,1.501865,-0.810855,None,37.27964,,None,3.2624,3.638965,3.450682,2.139413,15.07066,358.7838,FALSE,None,None,,,,,
37.5,id,-1.273086,1.501695,-0.8112236,None,37.37975,,None,3.2624,3.638965,3.450682,2.379424,15.11556,358.8237,FALSE,None,None,,,,,
37.6,id,-1.273299,1.501523,-0.8114958,None,37.47958,,None,3.2624,3.638965,3.450682,3.114198,14.98707,358.833,FALSE,None,None,,,,,
37.7,id,-1.27411,1.501736,-0.8116847,None,37.57587,,None,3.2624,3.638965,3.450682,5.201447,14.68234,358.7744,FALSE,None,None,,,,,
37.8,id,-1.275475,1.502065,-0.8115597,None,37.67297,,None,3.2624,3.638965,3.450682,6.180044,14.23363,358.673,FALSE,None,None,,,,,
37.9,id,-1.277343,1.501864,-0.8110741,None,37.7729,,None,3.380458,3.638965,3.509711,5.740494,13.78606,358.7042,FALSE,None,None,,,,,
38,id,-1.279266,1.501694,-0.8105624,None,37.87275,,None,3.380458,3.638965,3.509711,3.764597,13.42988,358.73,FALSE,None,None,,,,,
38.1,id,-1.28065,1.501535,-0.8099037,None,37.97276,,None,3.380458,3.638965,3.509711,2.571255,13.18933,358.7689,FALSE,None,None,,,,,
38.2,id,-1.280551,1.501088,-0.8096918,None,38.07281,,None,3.380458,3.638965,3.509711,2.083278,13.44373,358.9098,FALSE,None,None,,,,,
38.3,id,-1.279796,1.500828,-0.8096887,None,38.17269,,None,3.380458,3.638965,3.509711,4.298429,13.8582,358.9427,FALSE,None,None,,,,,
38.4,id,-1.279409,1.500738,-0.8097255,None,38.27267,,None,3.380458,3.739849,3.560153,3.058676,14.18044,358.9756,FALSE,None,None,,,,,
38.5,id,-1.280022,1.500505,-0.8095797,None,38.37275,,None,3.380458,3.739849,3.560153,0.7656236,14.17196,359.0562,FALSE,None,None,,,,,
38.6,id,-1.282385,1.500398,-0.8087127,None,38.47558,,None,3.380458,3.739849,3.560153,5.254327,13.67947,359.0242,FALSE,None,None,,,,,
38.7,id,-1.289197,1.500499,-0.8062903,None,38.57564,,None,3.380458,3.739849,3.560153,18.41753,11.90864,358.9958,FALSE,None,None,,,,,
38.8,id,-1.299799,1.5003,-0.8024534,None,38.67553,,None,3.380458,3.739849,3.560153,29.22075,9.009242,359.0586,FALSE,None,None,,,,,
38.9,id,-1.313588,1.499636,-0.797976,None,38.77577,,None,3.491032,3.739849,3.615441,36.45974,5.103993,359.2465,FALSE,None,None,,,,,
39,id,-1.329504,1.498487,-0.793529,None,38.87578,,None,3.491032,3.739849,3.615441,39.89332,0.5977734,359.5945,FALSE,None,None,,,,,
39.1,id,-1.346797,1.497809,-0.790468,None,38.97581,,None,3.491032,3.739849,3.615441,220.5862,355.7568,359.749,FALSE,None,None,,,,,
39.2,id,-1.370571,1.497505,-0.7894533,None,39.07587,,None,-1,3.739849,1.369925,200.0253,349.1387,359.9851,TRUE,None,None,,,,,
39.3,id,-1.398721,1.498024,-0.7920477,None,39.17595,,None,3.491032,3.739849,3.615441,189.6696,341.0483,0.006003629,FALSE,None,None,,,,,
39.4,id,-1.428057,1.499363,-0.7984097,None,39.28139,,None,3.491032,3.883483,3.687257,49.94562,332.3599,359.8627,FALSE,None,None,,,,,
39.5,id,-1.451266,1.500492,-0.8055632,None,39.38126,,None,3.491032,3.883483,3.687257,28.01357,325.2191,359.6577,FALSE,None,None,,,,,
39.6,id,-1.466499,1.49902,-0.809762,None,39.48149,,None,3.491032,3.883483,3.687257,57.67984,320.7073,0.03447314,FALSE,None,None,,,,,
39.7,id,-1.474342,1.497396,-0.8098958,None,39.5813,,None,3.491032,3.883483,3.687257,19.04471,318.7361,0.4467392,FALSE,None,None,,,,,
39.8,id,-1.477593,1.497401,-0.8061521,None,39.68153,,None,3.491032,3.883483,3.687257,5.383273,318.6727,0.4343237,FALSE,None,None,,,,,
39.9,id,-1.478428,1.497547,-0.799464,None,39.78134,,None,2.994385,3.883483,3.438934,40.48289,319.6972,0.4671583,FALSE,None,None,,,,,
40,id,-1.476703,1.496469,-0.7924648,None,39.88132,,None,2.994385,3.883483,3.438934,14.48937,321.5717,0.7171221,FALSE,None,None,,,,,
40.1,id,-1.472949,1.496401,-0.7856287,None,39.98131,,None,2.994385,3.883483,3.438934,14.8615,324.1398,0.6252708,FALSE,None,None,,,,,
40.2,id,-1.465458,1.494961,-0.7792561,None,40.08131,,None,2.994385,3.468244,3.231314,34.51143,327.908,0.738023,FALSE,None,None,,,,,
40.3,id,-1.453376,1.494465,-0.7733378,None,40.18129,,None,-1,-1,-1,534.3,333.0791,0.6211257,TRUE,None,None,,,,,
40.4,id,-1.437022,1.493458,-0.7679036,None,40.28634,,None,-1,-1,-1,385.8828,339.5891,0.736571,TRUE,None,None,,,,,
40.5,id,-1.421162,1.492803,-0.7645946,None,40.37522,,None,2.994385,-1,0.9971926,539.7201,345.4612,0.8414786,TRUE,None,None,,,,,
40.6,id,-1.40523,1.493351,-0.7628825,None,40.4752,,None,2.994385,-1,0.9971926,542.6586,351.2118,0.7515335,TRUE,None,None,,,,,
40.7,id,-1.392452,1.49387,-0.7625027,None,40.57534,,None,3.207329,3.468244,3.337786,850.3443,356.0835,0.5871207,FALSE,None,None,,,,,
40.8,id,-1.386268,1.493117,-0.7622668,None,40.67526,,None,3.207329,3.468244,3.337786,17.81471,358.9492,0.7802465,FALSE,None,None,,,,,
40.9,id,-1.388459,1.489836,-0.7612305,None,40.77532,,None,3.207329,3.468244,3.337786,20.74031,359.2054,1.490432,FALSE,None,None,,,,,
41,id,-1.399813,1.484742,-0.7576809,None,40.87755,,None,-1,3.468244,1.234122,72.86292,356.2115,2.524135,TRUE,None,None,,,,,
41.1,id,-1.427186,1.473974,-0.7565944,None,40.97819,,None,-1,-1,-1,251.4893,347.8969,5.169283,TRUE,None,None,,,,,
41.2,id,-1.471774,1.463962,-0.7665126,None,41.07723,,None,-1,-1,-1,522.2007,333.5728,7.502746,TRUE,None,None,,,,,
41.3,id,-1.517914,1.458214,-0.7941183,None,41.1773,,None,-1,-1,-1,786.3982,317.1294,8.77792,TRUE,None,None,,,,,
41.4,id,-1.55602,1.461419,-0.8373117,None,41.27717,,None,-1,-1,-1,1049.938,299.6354,8.130196,TRUE,None,None,,,,,
41.5,id,-1.576548,1.471745,-0.888482,None,41.37724,,None,-1,-1,-1,1298.718,283.4046,5.59422,TRUE,None,None,,,,,
41.6,id,-1.57906,1.482906,-0.9455975,None,41.47715,,None,-1,-1,-1,1328.853,267.2107,2.85613,TRUE,None,None,,,,,
41.7,id,-1.570317,1.492345,-0.9842319,None,41.57714,,None,-1,-1,-1,1269.837,255.2541,0.3316674,TRUE,None,None,,,,,
41.8,id,-1.560208,1.502398,-1.00734,None,41.68248,,None,-1,-1,-1,1083.021,246.9756,356.7757,TRUE,None,None,,,,,
41.9,id,-1.554583,1.503991,-1.010433,None,41.78217,,None,-1,-1,-1,1124.237,245.2559,356.3429,TRUE,None,None,,,,,
42,id,-1.556133,1.509881,-1.004006,None,41.88221,,None,-1,-1,-1,1151.071,247.0878,355.0498,TRUE,None,None,,,,,
42.1,id,-1.558055,1.512071,-0.9900438,None,41.98237,,None,-1,-1,-1,1190.991,251.6833,354.2763,TRUE,None,None,,,,,
42.2,id,-1.557976,1.514113,-0.9778069,None,42.08222,,None,-1,-1,-1,1247.458,256.1001,354.2015,TRUE,None,None,,,,,
42.3,id,-1.55746,1.517655,-0.9668284,None,42.1823,,None,-1,-1,-1,1271.804,260.2093,353.5006,TRUE,None,None,,,,,
42.4,id,-1.558649,1.519152,-0.9586762,None,42.2822,,None,-1,-1,-1,1291.924,263.4519,353.2913,TRUE,None,None,,,,,
42.5,id,-1.560954,1.518373,-0.9525112,None,42.3824,,None,-1,-1,-1,1303.002,265.7444,353.4727,TRUE,None,None,,,,,
42.6,id,-1.564271,1.517458,-0.94926,None,42.48219,,None,-1,-1,-1,1304.533,266.7361,353.7674,TRUE,None,None,,,,,
42.7,id,-1.566863,1.516874,-0.9475951,None,42.58216,,None,-1,-1,-1,1301.82,266.8091,353.8451,TRUE,None,None,,,,,
42.8,id,-1.567527,1.516004,-0.9460275,None,42.68217,,None,-1,-1,-1,1302.135,266.7957,354.0402,TRUE,None,None,,,,,
42.9,id,-1.56685,1.515889,-0.9444098,None,42.78214,,None,-1,-1,-1,1301.16,266.628,353.9672,TRUE,None,None,,,,,
43,id,-1.565105,1.516196,-0.9436278,None,42.88255,,None,-1,-1,-1,1296.174,266.4279,353.8199,TRUE,None,None,,,,,
43.1,id,-1.562821,1.517154,-0.9420805,None,42.98217,,None,-1,-1,-1,1306.435,266.5114,353.5673,TRUE,None,None,,,,,
43.2,id,-1.560978,1.518226,-0.9410444,None,43.08211,,None,-1,-1,-1,1302.408,266.4362,353.3096,TRUE,None,None,,,,,
43.3,id,-1.559581,1.518801,-0.939222,None,43.18224,,None,-1,-1,-1,1301.622,266.6579,353.1219,TRUE,None,None,,,,,
43.4,id,-1.558356,1.518841,-0.9380399,None,43.28205,,None,-1,-1,-1,1307.042,266.8647,353.1059,TRUE,None,None,,,,,
43.5,id,-1.557162,1.51884,-0.9381205,None,43.38234,,None,-1,-1,-1,1301.493,266.866,353.1396,TRUE,None,None,,,,,
43.6,id,-1.55618,1.519567,-0.9379238,None,43.4821,,None,-1,-1,-1,1306.536,267.0565,352.9897,TRUE,None,None,,,,,
43.7,id,-1.55511,1.519859,-0.9373044,None,43.58224,,None,-1,-1,-1,1304.267,267.4198,352.9419,TRUE,None,None,,,,,
43.8,id,-1.55379,1.520775,-0.9375008,None,43.68236,,None,-1,-1,-1,1302.289,267.5166,352.7186,TRUE,None,None,,,,,
43.9,id,-1.552589,1.521272,-0.9370822,None,43.7824,,None,-1,-1,-1,1304.727,267.7662,352.6021,TRUE,None,None,,,,,
44,id,-1.551895,1.521633,-0.9362922,None,43.88221,,None,-1,-1,-1,1307.196,268.1933,352.4991,TRUE,None,None,,,,,
44.1,id,-1.551557,1.521562,-0.9360925,None,43.98232,,None,-1,-1,-1,1303.838,268.5081,352.4788,TRUE,None,None,,,,,
44.2,id,-1.551476,1.521666,-0.9369364,None,44.0823,,None,-1,-1,-1,1305.353,268.5518,352.4914,TRUE,None,None,,,,,
44.3,id,-1.551785,1.521411,-0.9381275,None,44.18214,,None,-1,-1,-1,1306.398,268.4854,352.567,TRUE,None,None,,,,,
44.4,id,-1.552496,1.521261,-0.9397507,None,44.2759,,None,-1,-1,-1,1391.977,268.2162,352.6201,TRUE,None,None,,,,,
44.5,id,-1.553345,1.521206,-0.9412729,None,44.37589,,None,-1,-1,-1,1304.475,267.9881,352.6318,TRUE,None,None,,,,,
44.6,id,-1.554441,1.520712,-0.94275,None,44.47599,,None,-1,-1,-1,1305.106,267.7546,352.8024,TRUE,None,None,,,,,
44.7,id,-1.555528,1.520346,-0.9441923,None,44.57584,,None,-1,-1,-1,1306.941,267.5957,352.8906,TRUE,None,None,,,,,
44.8,id,-1.556076,1.519538,-0.9449685,None,44.6757,,None,-1,-1,-1,1309.445,267.5591,353.0872,TRUE,None,None,,,,,
44.9,id,-1.556366,1.518713,-0.9449879,None,44.77594,,None,-1,-1,-1,1302.893,267.8275,353.2589,TRUE,None,None,,,,,
45,id,-1.554884,1.517226,-0.9395369,None,44.8757,,None,-1,-1,-1,1315.281,269.6821,353.5461,TRUE,None,None,,,,,
45.1,id,-1.55129,1.514723,-0.9257194,None,44.97599,,None,-1,-1,-1,1293.754,274.1921,354.1112,TRUE,None,None,,,,,
45.2,id,-1.540965,1.511126,-0.8977638,None,45.0759,,None,-1,-1,-1,1249.072,283.7967,355.0258,TRUE,None,None,,,,,
45.3,id,-1.519768,1.507269,-0.8653256,None,45.17604,,None,-1,-1,-1,1085.319,296.7341,356.1493,TRUE,None,None,,,,,
45.4,id,-1.490402,1.5114,-0.8366063,None,45.27611,,None,-1,-1,-1,864.8226,310.2791,355.2908,TRUE,None,None,,,,,
45.5,id,-1.451614,1.516862,-0.816316,None,45.37597,,None,-1,-1,-1,632.6531,324.4459,353.9554,TRUE,None,None,,,,,
45.6,id,-1.408527,1.520899,-0.8079824,None,45.47586,,None,-1,-1,-1,418.385,339.0899,353.0338,TRUE,None,None,,,,,
45.7,id,-1.370549,1.521864,-0.8095394,None,45.57601,,None,-1,-1,-1,205.9441,352.4554,353.438,TRUE,None,None,,,,,
45.8,id,-1.343079,1.521507,-0.8163799,None,45.67591,,None,-1,-1,-1,129.1294,2.454069,354.0735,TRUE,None,None,,,,,
45.9,id,-1.332171,1.518585,-0.8207389,None,45.77583,,None,-1,-1,-1,176.6322,7.140518,355.0875,TRUE,None,None,,,,,
46,id,-1.330277,1.516052,-0.818859,None,45.88129,,None,3.207329,-1,1.103665,225.9454,8.617081,355.9532,TRUE,None,None,,,,,
46.1,id,-1.330091,1.516363,-0.8173036,None,45.98094,,None,3.207329,3.468244,3.337786,429.3509,9.164305,356.4964,FALSE,None,None,,,,,
46.2,id,-1.328558,1.517041,-0.816199,None,46.08085,,None,3.207329,3.468244,3.337786,95.54372,9.347604,356.7191,FALSE,None,None,,,,,
46.3,id,-1.32988,1.515864,-0.8168449,None,46.18105,,None,3.207329,3.468244,3.337786,24.80654,8.920957,357.1907,FALSE,None,None,,,,,
46.4,id,-1.330248,1.515532,-0.8159196,None,46.28088,,None,3.207329,-1,1.103665,119.431,8.536011,357.2235,TRUE,None,None,,,,,
46.5,id,-1.329416,1.512247,-0.8178294,None,46.3809,,None,-1,-1,-1,184.191,8.92954,357.9181,TRUE,None,None,,,,,
46.6,id,-1.330763,1.509906,-0.8198372,None,46.48093,,None,3.207329,3.468244,3.337786,285.0259,8.887362,358.5262,FALSE,None,None,,,,,
46.7,id,-1.333225,1.511463,-0.8212659,None,46.58094,,None,3.207329,3.468244,3.337786,24.18014,8.866134,357.8597,FALSE,None,None,,,,,
46.8,id,-1.335723,1.514625,-0.8210585,None,46.68114,,None,3.207329,3.468244,3.337786,27.41479,8.715007,356.8997,FALSE,None,None,,,,,
46.9,id,-1.339949,1.512122,-0.8198618,None,46.78098,,None,3.207329,3.468244,3.337786,46.32021,7.614839,357.5699,FALSE,None,None,,,,,
47,id,-1.341158,1.507392,-0.8174794,None,46.88102,,None,3.207329,3.929602,3.568466,16.71664,7.60995,358.8729,FALSE,None,None,,,,,
47.1,id,-1.339029,1.504407,-0.8162531,None,46.98096,,None,3.207329,3.929602,3.568466,9.104974,8.443529,359.6061,FALSE,None,None,,,,,
47.2,id,-1.336899,1.503383,-0.817124,None,47.08108,,None,3.207329,3.929602,3.568466,52.67957,8.876943,359.8848,FALSE,None,None,,,,,
47.3,id,-1.338385,1.503749,-0.8179768,None,47.18106,,None,3.207329,3.929602,3.568466,31.70188,8.076865,359.7238,FALSE,None,None,,,,,
47.4,id,-1.340179,1.503854,-0.8194619,None,47.28115,,None,3.207329,3.929602,3.568466,15.38891,7.286019,359.6719,FALSE,None,None,,,,,
47.5,id,-1.341433,1.503253,-0.8207484,None,47.38111,,None,3.304591,3.929602,3.617097,6.792689,6.747425,359.8232,FALSE,None,None,,,,,
47.6,id,-1.342675,1.503013,-0.8210627,None,47.48112,,None,3.304591,3.929602,3.617097,7.090697,6.227493,359.8622,FALSE,None,None,,,,,
47.7,id,-1.344301,1.501964,-0.8211886,None,47.58093,,None,-1,3.929602,1.464801,58.37972,5.493163,0.1511253,TRUE,None,None,,,,,
47.8,id,-1.3453,1.502307,-0.82122,None,47.68107,,None,-1,-1,-1,101.1248,4.86234,0.07363505,TRUE,None,None,,,,,
47.9,id,-1.345594,1.503501,-0.8218663,None,47.78091,,None,3.304591,3.929602,3.617097,164.7311,4.25864,359.7694,FALSE,None,None,,,,,
48,id,-1.344547,1.504536,-0.8227946,None,47.88078,,None,3.304591,3.945427,3.62501,12.10278,4.144182,359.4827,FALSE,None,None,,,,,
48.1,id,-1.343269,1.504421,-0.8236927,None,47.98099,,None,3.304591,3.945427,3.62501,10.89546,4.176146,359.4735,FALSE,None,None,,,,,
48.2,id,-1.34298,1.504854,-0.8243289,None,48.08089,,None,3.304591,3.945427,3.62501,5.032877,3.944806,359.3263,FALSE,None,None,,,,,
48.3,id,-1.343266,1.505595,-0.824766,None,48.17421,,None,3.304591,3.945427,3.62501,1.390088,3.634299,359.1817,FALSE,None,None,,,,,
48.4,id,-1.343539,1.506235,-0.8245487,None,48.27415,,None,3.304591,3.945427,3.62501,3.978698,3.34372,359.0687,FALSE,None,None,,,,,
48.5,id,-1.344116,1.506307,-0.8238865,None,48.37425,,None,3.571835,3.945427,3.758631,44.72833,3.215958,359.0782,FALSE,None,None,,,,,
48.6,id,-1.345718,1.505681,-0.8229303,None,48.47445,,None,3.571835,3.945427,3.758631,7.990383,2.859414,359.2712,FALSE,None,None,,,,,
48.7,id,-1.347322,1.504937,-0.8217117,None,48.57442,,None,3.571835,3.945427,3.758631,3.221246,2.588905,359.4864,FALSE,None,None,,,,,
48.8,id,-1.348686,1.504361,-0.8204512,None,48.67436,,None,3.571835,3.963664,3.767749,2.195426,2.397906,359.6387,FALSE,None,None,,,,,
48.9,id,-1.349827,1.504243,-0.8194999,None,48.77432,,None,3.571835,3.963664,3.767749,1.047159,2.195032,359.6304,FALSE,None,None,,,,,
49,id,-1.350052,1.504287,-0.8188224,None,48.87421,,None,3.571835,3.963664,3.767749,8.767599,2.285656,359.6629,FALSE,None,None,,,,,
49.1,id,-1.350002,1.504364,-0.8182178,None,48.9743,,None,3.571835,3.963664,3.767749,101.6741,2.43444,359.6525,FALSE,None,None,,,,,
49.2,id,-1.349873,1.503685,-0.8180403,None,49.07423,,None,3.571835,3.963664,3.767749,20.38081,2.632833,359.7973,FALSE,None,None,,,,,
49.3,id,-1.348689,1.503998,-0.8181639,None,49.17422,,None,3.491502,3.963664,3.727583,13.37086,3.183397,359.7562,FALSE,None,None,,,,,
49.4,id,-1.347427,1.504974,-0.818628,None,49.27421,,None,3.491502,3.963664,3.727583,87.24799,3.87189,359.5742,FALSE,None,None,,,,,
49.5,id,-1.34776,1.505849,-0.8198611,None,49.37416,,None,3.491502,3.963664,3.727583,17.27508,4.178981,359.409,FALSE,None,None,,,,,
49.6,id,-1.347461,1.51,-0.8205553,None,49.47416,,None,-1,-1,-1,102.147,4.304753,358.4914,TRUE,None,None,,,,,
49.7,id,-1.347112,1.516838,-0.8226588,None,49.5742,,None,3.491502,3.963664,3.727583,37.47556,4.024763,356.7196,FALSE,None,None,,,,,
49.8,id,-1.342837,1.522284,-0.82516,None,49.67412,,None,3.491502,3.899691,3.695596,33.68034,4.707133,355.3303,FALSE,None,None,,,,,
49.9,id,-1.338486,1.526093,-0.8282427,None,49.7743,,None,3.491502,3.899691,3.695596,21.15023,5.624935,354.2893,FALSE,None,None,,,,,
50,id,-1.33799,1.527997,-0.8310738,None,49.87416,,None,3.491502,3.899691,3.695596,10.32029,6.008674,353.7976,FALSE,None,None,,,,,
50.1,id,-1.34282,1.528206,-0.8329999,None,49.97426,,None,3.491502,3.899691,3.695596,59.22649,4.972529,353.7125,FALSE,None,None,,,,,
50.2,id,-1.348149,1.52585,-0.8345415,None,50.07941,,None,3.491502,3.899691,3.695596,49.43412,3.668153,354.2134,FALSE,None,None,,,,,
50.3,id,-1.350968,1.524147,-0.8356341,None,50.1792,,None,3.567421,3.899691,3.733556,17.23243,3.083308,354.7619,FALSE,None,None,,,,,
50.4,id,-1.351244,1.526016,-0.8370346,None,50.27943,,None,3.567421,3.899691,3.733556,7.572661,3.465349,354.3676,FALSE,None,None,,,,,
50.5,id,-1.35068,1.523957,-0.8362569,None,50.37928,,None,3.567421,3.899691,3.733556,7.969364,4.026837,354.9943,FALSE,None,None,,,,,
50.6,id,-1.351134,1.51441,-0.8340718,None,50.47929,,None,3.567421,3.899691,3.733556,67.86217,4.34949,357.3462,FALSE,None,None,,,,,
50.7,id,-1.350944,1.506539,-0.8328397,None,50.57914,,None,3.567421,3.899691,3.733556,43.74412,4.57301,359.2477,FALSE,None,None,,,,,
50.8,id,-1.345663,1.506353,-0.8323611,None,50.67946,,None,3.567421,3.901807,3.734614,28.11219,5.494694,359.3631,FALSE,None,None,,,,,
50.9,id,-1.338471,1.505284,-0.8322225,None,50.77913,,None,3.567421,3.901807,3.734614,18.39005,7.317684,359.6165,FALSE,None,None,,,,,
51,id,-1.337126,1.502199,-0.8304551,None,50.87929,,None,3.567421,3.901807,3.734614,72.26831,7.708201,0.4925525,FALSE,None,None,,,,,
