102.7188,-0.2217285,-17.00359,18.33197,-4.239564,-99.55824,-40.48494,-24.43978,99.90041,-3.983017,-1.60157,-14.67705,-17.73682,2.995153
94.5707,-1.331844,-9.130204,9.620316,-9.333866,-89.65278,-50.04387,-18.66548,95.3807,-8.909034,6.18784,-10.84013,-14.55897,6.70662
73.40664,1.975128,-16.14122,2.714184,-19.92772,-66.66101,-41.10258,-13.89546,118.4957,-7.373255,-8.079017,-6.131498,-16.41639,-0.8635114
66.62739,21.74842,2.202299,18.705,2.480216,-43.21616,-6.673966,8.770679,-92.62788,16.94878,-7.09619,7.905826,-4.811042,9.036637
68.75356,19.70024,20.68756,21.20092,4.502071,-25.51901,-14.2457,30.49577,-211.1596,26.22338,37.53137,23.63341,-25.39892,23.59501
50.41874,27.8286,12.90542,38.41772,7.410265,3.081624,5.550371,31.81918,-191.0318,33.18991,6.354968,28.25454,-52.18594,-2.01361
57.21956,15.30845,6.078896,83.51667,25.39906,13.11135,2.499305,13.35721,-189.8682,18.721,25.40995,14.66195,-63.16192,-22.25327
83.5309,14.63785,4.752374,90.59533,31.97364,49.66578,2.209501,-15.62285,-183.568,13.32306,-15.75147,14.744,-64.68073,-25.80937
82.4855,3.695367,2.121398,61.19976,6.794553,56.57094,4.237696,-43.75603,-75.02137,-3.166722,-7.436028,0.09506121,-62.28389,-25.53625
24.1525,-19.86918,-11.78971,43.70081,-10.05317,70.56418,-25.54749,-57.20058,129.9158,-22.88932,-6.499203,-15.51921,-56.60068,-42.36473
20.31711,-19.73865,-1.904505,40.04511,-14.33263,90.33891,-31.77663,-63.97999,112.1027,-26.78093,0.6765754,-4.047124,-61.33035,-39.58961
23.72098,-21.41319,4.550677,7.325927,-16.60236,79.04947,-24.77532,-48.84988,114.4717,-25.54428,-0.3538531,-1.719216,-61.57815,-28.28259
-23.7548,-8.903234,7.004418,12.41636,-5.53031,67.75702,-9.086234,-48.11411,129.7157,-13.979,-35.75879,5.840961,-46.89203,-30.71593
-47.14378,-12.17608,4.181141,10.04407,-6.915999,49.61694,-16.3535,-42.47141,121.1739,-20.11224,18.63692,3.136252,-50.61017,-11.00606
-81.54153,-7.933005,-1.973779,6.936088,-4.465763,39.21795,0.8140008,-23.93142,145.4307,-11.50206,-5.258802,4.71048,-38.03961,-22.46327
-93.04799,12.30563,9.297526,18.07604,15.22495,50.63739,14.69764,-4.913093,-24.60583,6.922151,7.190975,23.45364,-16.79656,-18.44247
-97.90056,21.05092,18.8244,18.09977,20.45526,45.78222,17.2567,22.09298,-133.9705,14.62813,13.24504,31.04703,0.4687575,8.919873
