-47.6396,-3.170832,4.135767,2.248183,-2.222908,89.13314,145.0277,-7.580318,-11.26915,-15.66765,-51.92693,-87.18539,-18.32427,4.44224
-45.15167,-8.499256,-2.084684,10.07996,-2.505695,77.95401,132.7632,-1.470076,-12.6972,-13.50808,-43.26213,-95.31766,-16.43982,20.13909
-31.80656,-19.98278,-9.349424,8.384772,-5.458476,91.95034,104.2622,-4.965462,-15.0843,-16.68316,-33.76128,-80.34908,-21.1859,34.0291
-38.20715,-8.202124,-0.2813845,19.79408,1.367611,97.74119,69.90993,-16.3322,-14.06589,-9.697627,-29.34292,-72.18103,-26.36,25.85751
-8.082316,-13.1726,-1.702968,24.1431,-1.140443,47.02829,49.51853,-17.5915,-19.4467,-16.0873,-39.88091,-32.61342,-25.59803,54.62625
16.67718,-17.16382,-6.929439,20.63662,-6.843727,46.01332,-5.137919,-30.47016,-22.98809,-23.97663,-9.271457,9.955299,-32.5765,62.07529
33.55871,-13.47588,-0.3981528,31.74633,-11.53812,8.400395,-45.96338,-24.11386,-24.98365,-21.32723,27.63653,27.45049,-37.1229,50.1307
45.20354,-19.0821,-14.89948,43.39411,-14.8667,2.843313,-54.98968,-9.99662,-33.58829,-26.2778,13.58641,59.0035,-42.49281,52.16257
46.54549,-19.53891,-21.89652,45.27088,-23.4633,9.152129,-59.16515,-3.977182,-31.65589,-26.98785,11.26556,70.44035,-44.93953,48.94989
64.79733,-32.0194,-26.70234,42.11609,-34.08723,-2.804756,-58.69749,-11.0369,-27.7805,-36.34609,24.66822,85.38028,-47.46474,59.97749
71.23462,-37.40778,-32.19327,33.92292,-45.787,-20.38152,-64.25563,-9.663465,-20.73522,-38.71639,44.69312,84.21471,-29.44058,64.51546
81.48872,-43.9846,-35.78208,21.01795,-46.11832,-44.62428,-73.53129,-16.97066,-12.16638,-25.2338,28.65954,72.31585,1.960575,92.96876
71.43808,-38.10205,-37.76228,31.50017,-34.91678,-47.32104,-86.91197,-27.52245,-8.775052,-13.3081,24.24496,60.09558,11.51574,95.82518
67.0243,-29.59707,-37.04079,32.55907,-36.96,-34.04198,-96.03622,-27.12811,-13.81922,-15.58011,11.71492,76.12732,13.69701,89.08087
65.27328,-21.70844,-24.23208,40.74434,-31.22112,-38.78408,-111.6368,-43.23854,-6.282984,-5.200011,8.229678,82.72016,17.83252,67.50404
48.42244,-18.94909,-31.55225,24.05158,-24.17244,16.63764,-112.0212,-61.18806,-3.354082,-6.32922,8.001303,71.7055,14.19979,74.54806
63.63025,-10.46029,-34.70036,5.263545,-19.8713,-23.96226,-117.0325,-64.29903,-0.2946802,3.285887,18.20318,73.25881,19.72084,87.25785
91.37621,5.175769,-21.89494,21.47825,-2.303039,-228.2406,-92.62756,-42.96789,16.0974,18.17792,29.59464,85.48846,34.15684,86.48859
72.5901,6.634755,-17.72338,21.91736,3.212238,-197.8329,-94.05686,-44.18382,19.07432,15.90938,34.39403,75.6621,30.76912,73.63357
73.67853,11.67233,-12.77917,9.541528,0.796528,-161.5766,-105.0875,-56.05113,19.91862,25.51847,42.2767,69.80246,26.89938,55.3899
85.88074,12.93593,-7.22131,3.347677,5.815832,-145.2277,-100.4721,-60.00303,19.55113,37.46627,38.33037,75.27023,4.561543,29.76453
86.16075,14.00226,-1.625692,7.655443,1.70828,-135.7834,-103.9702,-50.92487,15.8501,45.52736,28.44451,64.62707,-1.34234,29.67079
61.72055,16.23103,-2.297077,6.668839,7.099877,-127.0085,-101.3153,-34.06543,25.38284,41.90397,21.46624,64.60635,1.060072,18.54667
61.49169,14.68712,-3.757088,-24.62362,15.5047,-107.486,-99.67605,-32.82022,22.14355,33.45317,27.08924,73.40212,7.536282,13.05515
73.19842,13.20499,-7.031862,-22.25102,16.44681,-101.9624,-103.1335,-32.34592,7.598802,34.69676,11.8694,79.19263,7.22584,23.29105
71.67818,13.41514,-1.726319,-21.23674,9.72252,-87.00894,-100.9671,-26.72015,8.437905,32.16438,4.901066,89.946,1.530362,5.863675
59.14772,16.6646,1.872154,-25.10408,6.783086,-74.78297,-94.42521,-24.14544,12.87326,33.78675,9.242525,79.44548,14.9371,-16.29498
43.14534,21.71268,5.148625,-14.62638,10.51567,-59.50344,-96.94445,-23.74279,13.02296,36.74832,11.07231,67.18154,15.53347,-29.26383
50.31654,18.44485,-0.589916,-24.37686,4.995888,-64.3089,-99.91115,-17.47277,8.623727,30.41045,13.59296,73.39596,20.76739,-13.88815
48.56554,14.26303,3.371187,-23.25499,1.099357,-58.77936,-94.3474,-10.6222,5.857018,24.38018,15.18254,66.35558,13.54364,-5.614112
35.12219,17.04912,6.819348,-21.36703,-2.911672,-47.0646,-92.24294,-6.397713,9.679116,20.94813,18.86831,60.54399,14.52831,-13.57454
23.53113,17.6676,8.036955,-24.57407,-1.887626,-36.2581,-88.75451,-6.207231,12.31286,18.74137,15.03415,51.61238,20.50139,-9.756287
8.397274,19.73079,13.70769,-21.71177,-0.6139174,-18.00285,-79.10609,-7.312766,15.21789,18.15587,11.15559,38.44395,20.16499,-18.22664
4.773127,20.96302,15.32999,-27.28446,4.398252,-6.862534,-65.18534,-9.881145,14.74437,20.56169,5.022167,31.76667,19.90285,-28.24863
-11.98047,26.75185,10.91379,-26.74148,18.12613,0.6868968,-52.88235,-14.90167,24.17945,24.34956,7.01653,26.71878,13.26039,-45.49737
-11.33392,21.97199,4.677229,-32.35305,18.21646,4.297094,-43.85526,-10.72342,20.23849,19.85465,7.834467,20.05223,13.59635,-32.47329
-24.91433,24.27405,12.94785,-35.08742,24.10056,9.947493,-30.20588,-10.48071,22.64791,18.13278,9.841655,2.183278,12.88838,-36.27559
-29.48542,24.74472,6.167318,-36.25142,25.30587,13.29641,-25.57223,-5.943599,23.11316,16.17333,13.1235,0.612175,8.081366,-33.36515
-23.45409,15.49745,9.641038,-38.34323,31.10814,22.38454,-28.18042,-4.600158,13.8544,13.60993,13.73416,-5.858408,8.327435,-27.72078
